plot,habtype,MajorHab,habitat_name,MajorHabName
552525,7140,71,Hængesæk,Kær/Mose/Eng
552526,7140,71,Hængesæk,Kær/Mose/Eng
552527,7140,71,Hængesæk,Kær/Mose/Eng
552528,7140,71,Hængesæk,Kær/Mose/Eng
552529,7140,71,Hængesæk,Kær/Mose/Eng
552530,7140,71,Hængesæk,Kær/Mose/Eng
552531,9998,99,NA,NA
552532,9998,99,NA,NA
552533,NA,NA,NA,NA
552534,NA,NA,NA,NA
552535,7100,71,NA,Kær/Mose/Eng
552537,7140,71,Hængesæk,Kær/Mose/Eng
552538,7140,71,Hængesæk,Kær/Mose/Eng
552539,7140,71,Hængesæk,Kær/Mose/Eng
552541,7140,71,Hængesæk,Kær/Mose/Eng
552542,7140,71,Hængesæk,Kær/Mose/Eng
552543,7140,71,Hængesæk,Kær/Mose/Eng
552544,7140,71,Hængesæk,Kær/Mose/Eng
552546,7140,71,Hængesæk,Kær/Mose/Eng
529880,7140,71,Hængesæk,Kær/Mose/Eng
529881,7140,71,Hængesæk,Kær/Mose/Eng
529882,7140,71,Hængesæk,Kær/Mose/Eng
529883,7140,71,Hængesæk,Kær/Mose/Eng
529884,7140,71,Hængesæk,Kær/Mose/Eng
529885,7140,71,Hængesæk,Kær/Mose/Eng
529886,7140,71,Hængesæk,Kær/Mose/Eng
529887,7140,71,Hængesæk,Kær/Mose/Eng
529888,7140,71,Hængesæk,Kær/Mose/Eng
529889,7140,71,Hængesæk,Kær/Mose/Eng
529890,7140,71,Hængesæk,Kær/Mose/Eng
529891,7140,71,Hængesæk,Kær/Mose/Eng
529892,7140,71,Hængesæk,Kær/Mose/Eng
529893,7140,71,Hængesæk,Kær/Mose/Eng
529894,7140,71,Hængesæk,Kær/Mose/Eng
529895,7140,71,Hængesæk,Kær/Mose/Eng
529896,7140,71,Hængesæk,Kær/Mose/Eng
529898,7140,71,Hængesæk,Kær/Mose/Eng
529899,7140,71,Hængesæk,Kær/Mose/Eng
529900,7140,71,Hængesæk,Kær/Mose/Eng
529901,7140,71,Hængesæk,Kær/Mose/Eng
529902,7140,71,Hængesæk,Kær/Mose/Eng
529903,7140,71,Hængesæk,Kær/Mose/Eng
529904,7140,71,Hængesæk,Kær/Mose/Eng
529905,9998,99,NA,NA
529906,7140,71,Hængesæk,Kær/Mose/Eng
529907,7140,71,Hængesæk,Kær/Mose/Eng
529908,6410,64,Tidvis våd eng,Kær/Mose/Eng
529909,7140,71,Hængesæk,Kær/Mose/Eng
529910,7140,71,Hængesæk,Kær/Mose/Eng
529911,7140,71,Hængesæk,Kær/Mose/Eng
529912,7140,71,Hængesæk,Kær/Mose/Eng
529913,7140,71,Hængesæk,Kær/Mose/Eng
529914,7140,71,Hængesæk,Kær/Mose/Eng
529915,4010,40,Våd hede,Hede
529916,7140,71,Hængesæk,Kær/Mose/Eng
529917,7140,71,Hængesæk,Kær/Mose/Eng
529918,7140,71,Hængesæk,Kær/Mose/Eng
529919,7140,71,Hængesæk,Kær/Mose/Eng
517566,7140,71,Hængesæk,Kær/Mose/Eng
517567,7140,71,Hængesæk,Kær/Mose/Eng
517569,7140,71,Hængesæk,Kær/Mose/Eng
517570,7140,71,Hængesæk,Kær/Mose/Eng
517571,7140,71,Hængesæk,Kær/Mose/Eng
517573,7140,71,Hængesæk,Kær/Mose/Eng
517574,7140,71,Hængesæk,Kær/Mose/Eng
517575,7140,71,Hængesæk,Kær/Mose/Eng
517576,7140,71,Hængesæk,Kær/Mose/Eng
517577,7140,71,Hængesæk,Kær/Mose/Eng
517578,7140,71,Hængesæk,Kær/Mose/Eng
517579,7140,71,Hængesæk,Kær/Mose/Eng
517580,7140,71,Hængesæk,Kær/Mose/Eng
517581,7140,71,Hængesæk,Kær/Mose/Eng
517582,7140,71,Hængesæk,Kær/Mose/Eng
517583,7140,71,Hængesæk,Kær/Mose/Eng
517584,7140,71,Hængesæk,Kær/Mose/Eng
517585,7140,71,Hængesæk,Kær/Mose/Eng
517586,7140,71,Hængesæk,Kær/Mose/Eng
517587,7140,71,Hængesæk,Kær/Mose/Eng
517588,7140,71,Hængesæk,Kær/Mose/Eng
517589,7140,71,Hængesæk,Kær/Mose/Eng
517590,7140,71,Hængesæk,Kær/Mose/Eng
517591,7140,71,Hængesæk,Kær/Mose/Eng
517592,7140,71,Hængesæk,Kær/Mose/Eng
517593,7140,71,Hængesæk,Kær/Mose/Eng
517594,7140,71,Hængesæk,Kær/Mose/Eng
517596,7140,71,Hængesæk,Kær/Mose/Eng
517597,7140,71,Hængesæk,Kær/Mose/Eng
517598,7140,71,Hængesæk,Kær/Mose/Eng
517599,7140,71,Hængesæk,Kær/Mose/Eng
517600,7140,71,Hængesæk,Kær/Mose/Eng
517601,7140,71,Hængesæk,Kær/Mose/Eng
517603,7140,71,Hængesæk,Kær/Mose/Eng
517605,7140,71,Hængesæk,Kær/Mose/Eng
517992,7140,71,Hængesæk,Kær/Mose/Eng
517993,7140,71,Hængesæk,Kær/Mose/Eng
517994,7140,71,Hængesæk,Kær/Mose/Eng
517995,7140,71,Hængesæk,Kær/Mose/Eng
498453,NA,NA,NA,NA
498454,7150,71,Tørvelavning,Kær/Mose/Eng
498456,NA,NA,NA,NA
498457,7150,71,Tørvelavning,Kær/Mose/Eng
498458,NA,NA,NA,NA
498459,NA,NA,NA,NA
498460,7150,71,Tørvelavning,Kær/Mose/Eng
498461,7150,71,Tørvelavning,Kær/Mose/Eng
498463,7150,71,Tørvelavning,Kær/Mose/Eng
498464,7150,71,Tørvelavning,Kær/Mose/Eng
498465,7150,71,Tørvelavning,Kær/Mose/Eng
498468,NA,NA,NA,NA
498469,7150,71,Tørvelavning,Kær/Mose/Eng
498470,NA,NA,NA,NA
498471,7150,71,Tørvelavning,Kær/Mose/Eng
498472,7150,71,Tørvelavning,Kær/Mose/Eng
498473,7150,71,Tørvelavning,Kær/Mose/Eng
498474,7150,71,Tørvelavning,Kær/Mose/Eng
498475,7150,71,Tørvelavning,Kær/Mose/Eng
498476,7150,71,Tørvelavning,Kær/Mose/Eng
498478,7150,71,Tørvelavning,Kær/Mose/Eng
498479,7150,71,Tørvelavning,Kær/Mose/Eng
498480,4010,40,Våd hede,Hede
498481,NA,NA,NA,NA
498482,7150,71,Tørvelavning,Kær/Mose/Eng
498483,4010,40,Våd hede,Hede
498484,7150,71,Tørvelavning,Kær/Mose/Eng
498485,7150,71,Tørvelavning,Kær/Mose/Eng
498486,7150,71,Tørvelavning,Kær/Mose/Eng
498487,7150,71,Tørvelavning,Kær/Mose/Eng
498488,NA,NA,NA,NA
498489,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498490,7150,71,Tørvelavning,Kær/Mose/Eng
498491,7150,71,Tørvelavning,Kær/Mose/Eng
498492,7150,71,Tørvelavning,Kær/Mose/Eng
498493,7150,71,Tørvelavning,Kær/Mose/Eng
498494,7150,71,Tørvelavning,Kær/Mose/Eng
498495,7150,71,Tørvelavning,Kær/Mose/Eng
552547,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552548,7150,71,Tørvelavning,Kær/Mose/Eng
552550,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552551,NA,NA,NA,NA
552552,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552553,7150,71,Tørvelavning,Kær/Mose/Eng
552557,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552559,7150,71,Tørvelavning,Kær/Mose/Eng
552563,NA,NA,NA,NA
552565,NA,NA,NA,NA
552566,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552568,7150,71,Tørvelavning,Kær/Mose/Eng
552569,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552570,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552571,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552572,7150,71,Tørvelavning,Kær/Mose/Eng
552573,7150,71,Tørvelavning,Kær/Mose/Eng
552575,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552576,NA,NA,NA,NA
552577,NA,NA,NA,NA
552578,9998,99,NA,NA
552579,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552580,7150,71,Tørvelavning,Kær/Mose/Eng
552581,NA,NA,NA,NA
552582,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552583,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552584,NA,NA,NA,NA
552585,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552586,7120,71,Nedbrudt højmose,Kær/Mose/Eng
576976,7150,71,Tørvelavning,Kær/Mose/Eng
576978,7150,71,Tørvelavning,Kær/Mose/Eng
576979,7150,71,Tørvelavning,Kær/Mose/Eng
576980,7150,71,Tørvelavning,Kær/Mose/Eng
576981,7150,71,Tørvelavning,Kær/Mose/Eng
576982,7150,71,Tørvelavning,Kær/Mose/Eng
576984,7150,71,Tørvelavning,Kær/Mose/Eng
576985,7150,71,Tørvelavning,Kær/Mose/Eng
576986,7150,71,Tørvelavning,Kær/Mose/Eng
576988,7150,71,Tørvelavning,Kær/Mose/Eng
576992,7150,71,Tørvelavning,Kær/Mose/Eng
529701,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529702,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529703,6230,62,Surt overdrev,Græsland/Overdrev
529704,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529705,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529706,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529707,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529708,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529709,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529710,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529711,7110,71,Højmose,Kær/Mose/Eng
529712,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529713,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529714,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529715,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529716,7110,71,Højmose,Kær/Mose/Eng
529717,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529718,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529719,7110,71,Højmose,Kær/Mose/Eng
529720,7140,71,Hængesæk,Kær/Mose/Eng
529721,7140,71,Hængesæk,Kær/Mose/Eng
529722,7140,71,Hængesæk,Kær/Mose/Eng
529723,7110,71,Højmose,Kær/Mose/Eng
529724,7110,71,Højmose,Kær/Mose/Eng
529725,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529726,7110,71,Højmose,Kær/Mose/Eng
529727,7110,71,Højmose,Kær/Mose/Eng
529728,7110,71,Højmose,Kær/Mose/Eng
529729,7110,71,Højmose,Kær/Mose/Eng
529730,7110,71,Højmose,Kær/Mose/Eng
529731,4030,40,Tør hede,Hede
529732,7110,71,Højmose,Kær/Mose/Eng
529733,7110,71,Højmose,Kær/Mose/Eng
529813,7140,71,Hængesæk,Kær/Mose/Eng
529814,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529815,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529816,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529817,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529818,7140,71,Hængesæk,Kær/Mose/Eng
529819,7120,71,Nedbrudt højmose,Kær/Mose/Eng
864371,7110,71,Højmose,Kær/Mose/Eng
529502,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529503,6200,62,NA,Græsland/Overdrev
529504,NA,NA,NA,NA
529505,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529506,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529507,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529508,6200,62,NA,Græsland/Overdrev
529509,6230,62,Surt overdrev,Græsland/Overdrev
529510,6200,62,NA,Græsland/Overdrev
529511,6200,62,NA,Græsland/Overdrev
529512,6200,62,NA,Græsland/Overdrev
529513,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529514,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529515,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529516,6200,62,NA,Græsland/Overdrev
529517,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529518,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529519,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529520,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529522,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529523,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529524,6210,62,Kalkoverdrev,Græsland/Overdrev
529525,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529526,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529527,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529528,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529529,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529530,2130,21,Grå/grøn klit,Klit/Strand
529533,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529535,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529536,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
529537,6200,62,NA,Græsland/Overdrev
529538,6200,62,NA,Græsland/Overdrev
841580,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
841581,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
841582,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
552587,7200,72,NA,Kær/Mose/Eng
552588,7230,72,Rigkær,Kær/Mose/Eng
552589,7200,72,NA,Kær/Mose/Eng
552590,7230,72,Rigkær,Kær/Mose/Eng
552591,7200,72,NA,Kær/Mose/Eng
552592,7230,72,Rigkær,Kær/Mose/Eng
552594,7200,72,NA,Kær/Mose/Eng
552597,9999,99,NA,NA
552598,7230,72,Rigkær,Kær/Mose/Eng
552599,6410,64,Tidvis våd eng,Kær/Mose/Eng
552600,7220,72,Kildevæld,Kær/Mose/Eng
552601,7200,72,NA,Kær/Mose/Eng
552602,7200,72,NA,Kær/Mose/Eng
552603,7200,72,NA,Kær/Mose/Eng
552605,7220,72,Kildevæld,Kær/Mose/Eng
552606,7200,72,NA,Kær/Mose/Eng
552607,7230,72,Rigkær,Kær/Mose/Eng
552608,7230,72,Rigkær,Kær/Mose/Eng
552610,7200,72,NA,Kær/Mose/Eng
552611,7200,72,NA,Kær/Mose/Eng
552612,7200,72,NA,Kær/Mose/Eng
552613,7230,72,Rigkær,Kær/Mose/Eng
552614,7200,72,NA,Kær/Mose/Eng
552615,7230,72,Rigkær,Kær/Mose/Eng
552616,7140,71,Hængesæk,Kær/Mose/Eng
552617,7220,72,Kildevæld,Kær/Mose/Eng
552618,7220,72,Kildevæld,Kær/Mose/Eng
552619,7200,72,NA,Kær/Mose/Eng
552620,6410,64,Tidvis våd eng,Kær/Mose/Eng
552621,7230,72,Rigkær,Kær/Mose/Eng
552622,7200,72,NA,Kær/Mose/Eng
552623,7200,72,NA,Kær/Mose/Eng
552624,6400,64,NA,Kær/Mose/Eng
552625,7220,72,Kildevæld,Kær/Mose/Eng
562990,7220,72,Kildevæld,Kær/Mose/Eng
562991,7140,71,Hængesæk,Kær/Mose/Eng
562992,7140,71,Hængesæk,Kær/Mose/Eng
562993,7140,71,Hængesæk,Kær/Mose/Eng
562994,7140,71,Hængesæk,Kær/Mose/Eng
562995,7220,72,Kildevæld,Kær/Mose/Eng
708065,7220,72,Kildevæld,Kær/Mose/Eng
517475,7200,72,NA,Kær/Mose/Eng
517477,7230,72,Rigkær,Kær/Mose/Eng
517478,7200,72,NA,Kær/Mose/Eng
517479,7200,72,NA,Kær/Mose/Eng
517480,7230,72,Rigkær,Kær/Mose/Eng
517482,7230,72,Rigkær,Kær/Mose/Eng
517483,3260,32,NA,Vandløb
517485,7200,72,NA,Kær/Mose/Eng
517486,7230,72,Rigkær,Kær/Mose/Eng
517487,7230,72,Rigkær,Kær/Mose/Eng
517489,7200,72,NA,Kær/Mose/Eng
517490,7200,72,NA,Kær/Mose/Eng
517491,7200,72,NA,Kær/Mose/Eng
517493,7230,72,Rigkær,Kær/Mose/Eng
517494,7220,72,Kildevæld,Kær/Mose/Eng
517495,7220,72,Kildevæld,Kær/Mose/Eng
517496,7220,72,Kildevæld,Kær/Mose/Eng
517502,7230,72,Rigkær,Kær/Mose/Eng
517503,7230,72,Rigkær,Kær/Mose/Eng
517504,7220,72,Kildevæld,Kær/Mose/Eng
517506,7200,72,NA,Kær/Mose/Eng
517507,7230,72,Rigkær,Kær/Mose/Eng
517508,7220,72,Kildevæld,Kær/Mose/Eng
517511,7220,72,Kildevæld,Kær/Mose/Eng
517513,7200,72,NA,Kær/Mose/Eng
517996,7220,72,Kildevæld,Kær/Mose/Eng
517997,7220,72,Kildevæld,Kær/Mose/Eng
517998,7220,72,Kildevæld,Kær/Mose/Eng
517999,7220,72,Kildevæld,Kær/Mose/Eng
518000,7220,72,Kildevæld,Kær/Mose/Eng
518001,7220,72,Kildevæld,Kær/Mose/Eng
518002,7220,72,Kildevæld,Kær/Mose/Eng
518003,7220,72,Kildevæld,Kær/Mose/Eng
518004,7220,72,Kildevæld,Kær/Mose/Eng
518005,7220,72,Kildevæld,Kær/Mose/Eng
518006,7220,72,Kildevæld,Kær/Mose/Eng
518007,7220,72,Kildevæld,Kær/Mose/Eng
518008,7220,72,Kildevæld,Kær/Mose/Eng
518009,7220,72,Kildevæld,Kær/Mose/Eng
518010,7220,72,Kildevæld,Kær/Mose/Eng
552708,7230,72,Rigkær,Kær/Mose/Eng
552709,7220,72,Kildevæld,Kær/Mose/Eng
552717,7220,72,Kildevæld,Kær/Mose/Eng
552719,7220,72,Kildevæld,Kær/Mose/Eng
552720,7220,72,Kildevæld,Kær/Mose/Eng
552721,7220,72,Kildevæld,Kær/Mose/Eng
552724,7220,72,Kildevæld,Kær/Mose/Eng
552726,7230,72,Rigkær,Kær/Mose/Eng
552739,7230,72,Rigkær,Kær/Mose/Eng
552742,7220,72,Kildevæld,Kær/Mose/Eng
552744,7200,72,NA,Kær/Mose/Eng
563220,7220,72,Kildevæld,Kær/Mose/Eng
563221,7220,72,Kildevæld,Kær/Mose/Eng
563223,7220,72,Kildevæld,Kær/Mose/Eng
563225,7220,72,Kildevæld,Kær/Mose/Eng
563226,7220,72,Kildevæld,Kær/Mose/Eng
563227,7200,72,NA,Kær/Mose/Eng
563230,7220,72,Kildevæld,Kær/Mose/Eng
563231,7220,72,Kildevæld,Kær/Mose/Eng
563233,7220,72,Kildevæld,Kær/Mose/Eng
563246,7220,72,Kildevæld,Kær/Mose/Eng
563259,7220,72,Kildevæld,Kær/Mose/Eng
563261,7220,72,Kildevæld,Kær/Mose/Eng
563263,7220,72,Kildevæld,Kær/Mose/Eng
563264,7220,72,Kildevæld,Kær/Mose/Eng
563265,7220,72,Kildevæld,Kær/Mose/Eng
563266,7220,72,Kildevæld,Kær/Mose/Eng
563267,7220,72,Kildevæld,Kær/Mose/Eng
563268,7220,72,Kildevæld,Kær/Mose/Eng
563269,7220,72,Kildevæld,Kær/Mose/Eng
563270,7220,72,Kildevæld,Kær/Mose/Eng
563271,7220,72,Kildevæld,Kær/Mose/Eng
563272,7220,72,Kildevæld,Kær/Mose/Eng
563275,7220,72,Kildevæld,Kær/Mose/Eng
563276,7220,72,Kildevæld,Kær/Mose/Eng
563277,7230,72,Rigkær,Kær/Mose/Eng
563278,7230,72,Rigkær,Kær/Mose/Eng
563279,7220,72,Kildevæld,Kær/Mose/Eng
563280,7220,72,Kildevæld,Kær/Mose/Eng
552748,7230,72,Rigkær,Kær/Mose/Eng
552749,7200,72,NA,Kær/Mose/Eng
552750,7230,72,Rigkær,Kær/Mose/Eng
552751,7230,72,Rigkær,Kær/Mose/Eng
552752,7200,72,NA,Kær/Mose/Eng
552753,7200,72,NA,Kær/Mose/Eng
552754,7200,72,NA,Kær/Mose/Eng
552755,7230,72,Rigkær,Kær/Mose/Eng
552756,7230,72,Rigkær,Kær/Mose/Eng
552757,7230,72,Rigkær,Kær/Mose/Eng
552758,7230,72,Rigkær,Kær/Mose/Eng
552759,7230,72,Rigkær,Kær/Mose/Eng
552760,7230,72,Rigkær,Kær/Mose/Eng
552761,7230,72,Rigkær,Kær/Mose/Eng
552762,7230,72,Rigkær,Kær/Mose/Eng
552763,7230,72,Rigkær,Kær/Mose/Eng
552764,7230,72,Rigkær,Kær/Mose/Eng
552765,7230,72,Rigkær,Kær/Mose/Eng
552766,7220,72,Kildevæld,Kær/Mose/Eng
552767,6400,64,NA,Kær/Mose/Eng
552768,6400,64,NA,Kær/Mose/Eng
552769,6400,64,NA,Kær/Mose/Eng
552770,6400,64,NA,Kær/Mose/Eng
552771,6400,64,NA,Kær/Mose/Eng
552772,6400,64,NA,Kær/Mose/Eng
552773,6400,64,NA,Kær/Mose/Eng
552774,7230,72,Rigkær,Kær/Mose/Eng
552775,7220,72,Kildevæld,Kær/Mose/Eng
552776,7200,72,NA,Kær/Mose/Eng
552777,7140,71,Hængesæk,Kær/Mose/Eng
552778,7230,72,Rigkær,Kær/Mose/Eng
552779,7230,72,Rigkær,Kær/Mose/Eng
552780,7230,72,Rigkær,Kær/Mose/Eng
552781,7230,72,Rigkær,Kær/Mose/Eng
552782,7140,71,Hængesæk,Kær/Mose/Eng
552783,7230,72,Rigkær,Kær/Mose/Eng
552785,6400,64,NA,Kær/Mose/Eng
552786,7200,72,NA,Kær/Mose/Eng
578657,7230,72,Rigkær,Kær/Mose/Eng
578658,7230,72,Rigkær,Kær/Mose/Eng
517436,7230,72,Rigkær,Kær/Mose/Eng
517437,7230,72,Rigkær,Kær/Mose/Eng
517439,7230,72,Rigkær,Kær/Mose/Eng
517441,7230,72,Rigkær,Kær/Mose/Eng
517442,7230,72,Rigkær,Kær/Mose/Eng
517443,7230,72,Rigkær,Kær/Mose/Eng
517445,7230,72,Rigkær,Kær/Mose/Eng
517446,7230,72,Rigkær,Kær/Mose/Eng
517448,7230,72,Rigkær,Kær/Mose/Eng
517449,7230,72,Rigkær,Kær/Mose/Eng
517451,7230,72,Rigkær,Kær/Mose/Eng
517452,7230,72,Rigkær,Kær/Mose/Eng
517456,7230,72,Rigkær,Kær/Mose/Eng
517457,7230,72,Rigkær,Kær/Mose/Eng
517458,7230,72,Rigkær,Kær/Mose/Eng
517460,7230,72,Rigkær,Kær/Mose/Eng
517463,7230,72,Rigkær,Kær/Mose/Eng
517464,7230,72,Rigkær,Kær/Mose/Eng
517465,7230,72,Rigkær,Kær/Mose/Eng
517466,7230,72,Rigkær,Kær/Mose/Eng
517467,7230,72,Rigkær,Kær/Mose/Eng
517472,7230,72,Rigkær,Kær/Mose/Eng
517606,7230,72,Rigkær,Kær/Mose/Eng
517607,7230,72,Rigkær,Kær/Mose/Eng
517608,7230,72,Rigkær,Kær/Mose/Eng
517609,7230,72,Rigkær,Kær/Mose/Eng
517610,7230,72,Rigkær,Kær/Mose/Eng
517611,7230,72,Rigkær,Kær/Mose/Eng
802035,7230,72,Rigkær,Kær/Mose/Eng
802036,7230,72,Rigkær,Kær/Mose/Eng
802037,7230,72,Rigkær,Kær/Mose/Eng
802038,7230,72,Rigkær,Kær/Mose/Eng
802039,7230,72,Rigkær,Kær/Mose/Eng
563454,7230,72,Rigkær,Kær/Mose/Eng
563456,7230,72,Rigkær,Kær/Mose/Eng
563458,7230,72,Rigkær,Kær/Mose/Eng
563460,7230,72,Rigkær,Kær/Mose/Eng
563461,7200,72,NA,Kær/Mose/Eng
563462,7230,72,Rigkær,Kær/Mose/Eng
563463,7230,72,Rigkær,Kær/Mose/Eng
563464,7230,72,Rigkær,Kær/Mose/Eng
563465,7230,72,Rigkær,Kær/Mose/Eng
563468,7230,72,Rigkær,Kær/Mose/Eng
563470,7230,72,Rigkær,Kær/Mose/Eng
563472,7230,72,Rigkær,Kær/Mose/Eng
578855,7230,72,Rigkær,Kær/Mose/Eng
578882,7230,72,Rigkær,Kær/Mose/Eng
578890,6400,64,NA,Kær/Mose/Eng
578901,6400,64,NA,Kær/Mose/Eng
578903,6400,64,NA,Kær/Mose/Eng
578915,7230,72,Rigkær,Kær/Mose/Eng
578930,6400,64,NA,Kær/Mose/Eng
578978,6400,64,NA,Kær/Mose/Eng
578987,7230,72,Rigkær,Kær/Mose/Eng
578996,7230,72,Rigkær,Kær/Mose/Eng
579009,7230,72,Rigkær,Kær/Mose/Eng
579251,7230,72,Rigkær,Kær/Mose/Eng
579366,7200,72,NA,Kær/Mose/Eng
579384,7230,72,Rigkær,Kær/Mose/Eng
579390,7230,72,Rigkær,Kær/Mose/Eng
579394,7200,72,NA,Kær/Mose/Eng
579396,7230,72,Rigkær,Kær/Mose/Eng
579404,6400,64,NA,Kær/Mose/Eng
579406,7200,72,NA,Kær/Mose/Eng
579411,6400,64,NA,Kær/Mose/Eng
580227,7200,72,NA,Kær/Mose/Eng
580235,7230,72,Rigkær,Kær/Mose/Eng
580252,7230,72,Rigkær,Kær/Mose/Eng
580321,7230,72,Rigkær,Kær/Mose/Eng
580327,7230,72,Rigkær,Kær/Mose/Eng
580333,7230,72,Rigkær,Kær/Mose/Eng
580338,6400,64,NA,Kær/Mose/Eng
580454,7230,72,Rigkær,Kær/Mose/Eng
552789,9999,99,NA,NA
552790,7230,72,Rigkær,Kær/Mose/Eng
552791,7230,72,Rigkær,Kær/Mose/Eng
552792,7230,72,Rigkær,Kær/Mose/Eng
552793,7230,72,Rigkær,Kær/Mose/Eng
552794,7200,72,NA,Kær/Mose/Eng
552796,7230,72,Rigkær,Kær/Mose/Eng
552797,7200,72,NA,Kær/Mose/Eng
552798,6400,64,NA,Kær/Mose/Eng
552799,6400,64,NA,Kær/Mose/Eng
552800,6400,64,NA,Kær/Mose/Eng
552801,7200,72,NA,Kær/Mose/Eng
552802,7230,72,Rigkær,Kær/Mose/Eng
552803,7230,72,Rigkær,Kær/Mose/Eng
552804,7230,72,Rigkær,Kær/Mose/Eng
552805,6400,64,NA,Kær/Mose/Eng
552806,7230,72,Rigkær,Kær/Mose/Eng
552807,7230,72,Rigkær,Kær/Mose/Eng
552808,7230,72,Rigkær,Kær/Mose/Eng
552809,7200,72,NA,Kær/Mose/Eng
552810,7230,72,Rigkær,Kær/Mose/Eng
552811,7200,72,NA,Kær/Mose/Eng
552812,7200,72,NA,Kær/Mose/Eng
552813,7230,72,Rigkær,Kær/Mose/Eng
552814,7230,72,Rigkær,Kær/Mose/Eng
552815,7200,72,NA,Kær/Mose/Eng
552816,6410,64,Tidvis våd eng,Kær/Mose/Eng
552817,7230,72,Rigkær,Kær/Mose/Eng
552818,7230,72,Rigkær,Kær/Mose/Eng
552821,7230,72,Rigkær,Kær/Mose/Eng
552825,7230,72,Rigkær,Kær/Mose/Eng
559506,7230,72,Rigkær,Kær/Mose/Eng
559507,7230,72,Rigkær,Kær/Mose/Eng
559509,7230,72,Rigkær,Kær/Mose/Eng
559510,7230,72,Rigkær,Kær/Mose/Eng
559513,7230,72,Rigkær,Kær/Mose/Eng
559514,7230,72,Rigkær,Kær/Mose/Eng
559515,7230,72,Rigkær,Kær/Mose/Eng
559516,7230,72,Rigkær,Kær/Mose/Eng
559517,7230,72,Rigkær,Kær/Mose/Eng
802040,7230,72,Rigkær,Kær/Mose/Eng
802041,7230,72,Rigkær,Kær/Mose/Eng
802042,7230,72,Rigkær,Kær/Mose/Eng
802043,7230,72,Rigkær,Kær/Mose/Eng
552827,7230,72,Rigkær,Kær/Mose/Eng
552828,6400,64,NA,Kær/Mose/Eng
552829,6400,64,NA,Kær/Mose/Eng
552830,7230,72,Rigkær,Kær/Mose/Eng
552831,6400,64,NA,Kær/Mose/Eng
552833,6400,64,NA,Kær/Mose/Eng
552834,7230,72,Rigkær,Kær/Mose/Eng
